name,region,is__cronicas,media__associated,is__featured,url
Cambre,Galicia,FALSE,laopinioncoruna,TRUE,https://www.laopinioncoruna.es/galicia/gran-coruna/cambre/
Campo Lameiro,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/pontevedra/campo-lameiro/
Cangas,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/o-morrazo/cangas/
Carballo,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/bergantinos/carballo/
Carnota,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/a-costa-da-morte/carnota/
Carral,Galicia,FALSE,laopinioncoruna,FALSE,https://www.laopinioncoruna.es/galicia/gran-coruna/carral/
Catoira,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/arousa/catoira/
Celanova,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/ourense/celanova/
Cerceda,Galicia,FALSE,laopinioncoruna,TRUE,https://www.laopinioncoruna.es/galicia/gran-coruna/cerceda/
Coirós,Galicia,FALSE,laopinioncoruna,FALSE,https://www.laopinioncoruna.es/galicia/gran-coruna/coiros/
Comarca da Limia,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/ourense/comarca-da-limia/
Comarca de Allariz Maceda,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/ourense/comarca-de-allariz-maceda/
Comarca de Terra de Trives,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/ourense/comarca-de-terra-de-trives/
Comarca de Valdeorras,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/ourense/comarca-de-valdeorras/
Comarca de Verín,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/ourense/comarca-de-verin/
Comarca do Carballino,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/comarca-do-carballino/
Comarca do Ribeiro,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/ourense/comarca-do-ribeiro/
Comarca Terra De Celanova,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/ourense/comarca-terra-de-celanova/
Corcubión,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/a-costa-da-morte/corcubion/
Coristanco,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/bergantinos/coristanco/
Covelo,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/comarcas/covelo/
Crecente,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/comarcas/crecente/
Culleredo,Galicia,FALSE,laopinioncoruna,TRUE,https://www.laopinioncoruna.es/galicia/gran-coruna/culleredo/
Cuntis,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/pontevedra/cuntis/
Curtis,Galicia,FALSE,laopinioncoruna,TRUE,https://www.laopinioncoruna.es/galicia/gran-coruna/curtis/
Dozón,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/deza-tabeiros-montes/dozon/
Dumbría,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/a-costa-da-morte/dumbria/
Forcarei,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/deza-tabeiros-montes/forcarei/
Fornelos de Montes,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/comarcas/fornelos-de-montes/
Frades,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/ordes-arzua/frades/
Gondomar,Galicia,FALSE,farodevigo,TRUE,https://www.farodevigo.es/comarcas/gondomar/
Irixoa,Galicia,FALSE,laopinioncoruna,FALSE,https://www.laopinioncoruna.es/galicia/gran-coruna/irixoa/
Lalín,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/deza-tabeiros-montes/lalin/
Laxe,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/bergantinos/laxe/
Lousame,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/barbanza/lousame/
Malpica,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/bergantinos/malpica/
Marín,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/pontevedra/marin/
Mazaricos,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/a-costa-da-morte/mazaricos/
Meaño,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/arousa/meano/
Meis,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/arousa/meis/
Melide,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/ordes-arzua/melide/
Miño,Galicia,FALSE,laopinioncoruna,FALSE,https://www.laopinioncoruna.es/galicia/gran-coruna/mino/
Moaña,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/o-morrazo/moana/
Mondariz,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/comarcas/mondariz/
Mondariz Balneario,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/comarcas/mondariz-balneario/
Moraña,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/pontevedra/morana/
Mos,Galicia,FALSE,farodevigo,TRUE,https://www.farodevigo.es/comarcas/mos/
Muros,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/barbanza/muros/
Muxía,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/a-costa-da-morte/muxia/
Negreira,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/compostela/negreira/
Nigrán,Galicia,FALSE,farodevigo,TRUE,https://www.farodevigo.es/comarcas/nigran/
Noia,Galicia,FALSE,elcorreogallego,TRUE,https://www.elcorreogallego.es/barbanza/noia/
O Carballiño,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/ourense/o-carballino/
O Grove,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/arousa/o-grove/
O Pino,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/ordes-arzua/o-pino/
O Porriño,Galicia,FALSE,farodevigo,TRUE,https://www.farodevigo.es/comarcas/o-porrino/
O Rosal,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/comarcas/o-rosal/
Oia,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/comarcas/oia/
Oleiros,Galicia,FALSE,laopinioncoruna,TRUE,https://www.laopinioncoruna.es/galicia/gran-coruna/oleiros/
Ordes,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/ordes-arzua/ordes/
Oroso,Galicia,FALSE,elcorreogallego,TRUE,https://www.elcorreogallego.es/ordes-arzua/oroso/
Ourense,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/galicia/ourense/
Outes,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/barbanza/outes/
Oza-Cesuras,Galicia,FALSE,laopinioncoruna,FALSE,https://www.laopinioncoruna.es/galicia/gran-coruna/oza-cesuras/
Paderne,Galicia,FALSE,laopinioncoruna,FALSE,https://www.laopinioncoruna.es/galicia/gran-coruna/paderne/
Padrón,Galicia,FALSE,elcorreogallego,TRUE,https://www.elcorreogallego.es/compostela/padron/
Pazos de Borbén,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/comarcas/pazos-de-borben/
Poio,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/pontevedra/poio/
Ponte Caldelas,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/pontevedra/ponte-caldelas/
Ponteareas,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/comarcas/ponteareas/
Ponteceso,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/bergantinos/ponteceso/
Pontecesures,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/arousa/pontecesures/
Pontevedra,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/galicia/pontevedra/
Portas,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/pontevedra/portas/
Porto do Son,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/barbanza/porto-do-son/
Redondela,Galicia,FALSE,farodevigo,TRUE,https://www.farodevigo.es/comarcas/redondela/
Rianxo,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/barbanza/rianxo/
Ribadumia,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/arousa/ribadumia/
Ribeira,Galicia,FALSE,elcorreogallego,TRUE,https://www.elcorreogallego.es/barbanza/ribeira/
Rodeiro,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/deza-tabeiros-montes/rodeiro/
Rois,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/compostela/rois/
Sada,Galicia,FALSE,laopinioncoruna,TRUE,https://www.laopinioncoruna.es/galicia/gran-coruna/sada/
Salceda de Caselas,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/comarcas/salceda-de-caselas/
Salvaterra,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/comarcas/salvaterra/
Santa Comba,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/compostela/santa-coloma/
Santiago,Galicia,FALSE,elcorreogallego,TRUE,https://www.elcorreogallego.es/santiago/
Sanxenxo,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/pontevedra/sanxenxo/
Silleda,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/deza-tabeiros-montes/silleda/
Soutomaior,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/comarcas/soutomaior/
Teo,Galicia,FALSE,elcorreogallego,TRUE,https://www.elcorreogallego.es/compostela/teo/
Tomiño,Galicia,FALSE,farodevigo,TRUE,https://www.farodevigo.es/comarcas/tomino/
Tordoia,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/ordes-arzua/tordoia/
Touro,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/ordes-arzua/touro/
Tui,Galicia,FALSE,farodevigo,TRUE,https://www.farodevigo.es/comarcas/tui/
Val do Dubra,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/compostela/val-do-dubra/
Valga,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/arousa/valga/
Vedra,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/compostela/vedra/
Verín,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/ourense/verin/
Vigo,Galicia,FALSE,farodevigo,TRUE,https://www.farodevigo.es/gran-vigo/vigo/
Vila de Cruces,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/deza-tabeiros-montes/vila-de-cruces/
Vilaboa,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/pontevedra/vilaboa/
Vilagarcía de Arousa,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/arousa/vilagarcia-de-arousa/
Vilanova de Arousa,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/arousa/vilanova-de-arousa/
Vilasantar,Galicia,FALSE,laopinioncoruna,FALSE,https://www.laopinioncoruna.es/galicia/gran-coruna/vilasantar/
Vimianzo,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/a-costa-da-morte/vimianzo/
Xinzo de Limia,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/ourense/xinzo/
Algaida,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/algaida/
Andratx,Islas Baleares,FALSE,diariodeibiza,TRUE,https://www.diariodeibiza.es/tags/andratx/
Andratx,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/andratx/
Ariany,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/ariany/
Artà,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/arta/
Banyalbufar,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/banyalbufar/
Binissalem,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/binissalem/
Búger,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/buger/
Bunyola,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/bunyola/
Calvià,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/calvia/
Campos,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/campos/
Capdepera,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/capdepera/
Consell,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/consell/
Costitx,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/costitx/
Escorca,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/escorca/
Esporles,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/esporles/
Estellencs,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/estellencs/
Felanitx,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/felanitx/
Formentera,Islas Baleares,FALSE,diariodeibiza,TRUE,https://www.diariodeibiza.es/formentera/
Ibiza,Islas Baleares,FALSE,diariodeibiza,TRUE,https://www.diariodeibiza.es/ibiza/
Inca,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/inca/
Lloret de Vistalegre,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/lloret-de-vistalegre/
Lloseta,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/lloseta/
Llubí,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/llubi/
Llucmajor,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/llucmajor/
Manacor,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/manacor/
Mancor de la Vall,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/mancor-de-la-vall/
Maria de la Salut,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/maria-de-la-salut/
Marratxí­,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/marratxi/
Montuïri,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/montuiri/
Muro,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/muro/
Palma de Mallorca,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/palma-de-mallorca/
Petra,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/petra/
Pollença,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/pollenca/
Porreres,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/porreres/
Puigpunyent,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/puigpunyent/
Sa Pobla,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/sa-pobla/
Sant Antoni,Islas Baleares,FALSE,diariodeibiza,TRUE,https://www.diariodeibiza.es/pitiuses-balears/sant-antoni/
Sant Joan,Islas Baleares,FALSE,diariodeibiza,TRUE,https://www.diariodeibiza.es/pitiuses-balears/sant-joan/
Sant Joan,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/sant-joan/
Sant Josep,Islas Baleares,FALSE,diariodeibiza,TRUE,https://www.diariodeibiza.es/pitiuses-balears/sant-josep/
Sant Llorenç des Cardassar,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/sant-llorenc-des-cardassar/
Santa Eulària,Islas Baleares,TRUE,diariodeibiza,TRUE,https://www.diariodeibiza.es/pitiuses-balears/santa-eularia/
Santa Margalida,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/santa-margalida/
Santa Maria del Camí,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/santa-maria-del-cami/
Selva,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/selva/
Sencelles,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/sencelles/
Ses Salines,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/ses-salines/
Sineu,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/sineu/
Sóller,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/soller/
Son Servera,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/son-servera/
Valldemossa,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/valldemossa/
Vilafranca de Bonany,Islas Baleares,FALSE,diariodemallorca,FALSE,https://www.diariodemallorca.es/mallorca/vilafranca-de-bonany/
Alcalá de Henares,Madrid,TRUE,elperiodicodeespaña,TRUE,https://www.epe.es/es/madrid/alcala-de-henares/
Arganzuela,Madrid,TRUE,elperiodicodeespaña,TRUE,https://www.epe.es/es/madrid/arganzuela/
Carabanchel,Madrid,TRUE,elperiodicodeespaña,TRUE,https://www.epe.es/es/madrid/carabanchel/
Latina,Madrid,TRUE,elperiodicodeespaña,TRUE,https://www.epe.es/es/madrid/latina/
Madrid,Madrid,FALSE,elperiodicodeespaña,TRUE,https://www.epe.es/es/madrid/
Pozuelo de Alarcón,Madrid,TRUE,elperiodicodeespaña,TRUE,https://www.epe.es/es/madrid/pozuelo-de-alarcon/
Toledo,Madrid,TRUE,elperiodicodeespaña,TRUE,https://www.epe.es/es/toledo/
Abarán,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/abaran/
Águilas,Murcia,FALSE,laopiniondemurcia,TRUE,https://www.laopiniondemurcia.es/municipios/aguilas/
Albudeite,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/albudeite/
Alcantarilla,Murcia,FALSE,laopiniondemurcia,TRUE,https://www.laopiniondemurcia.es/municipios/alcantarilla/
Aledo,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/aledo/
Alguazas,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/alguazas/
Alhama de Murcia,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/alhama-de-murcia/
Beniel,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/beniel/
Blanca,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/blanca/
Bullas,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/bullas/
Calasparra,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/calasparra/
Caravaca de la Cruz,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/caravaca-de-la-cruz/
Cartagena,Murcia,FALSE,laopiniondemurcia,TRUE,https://www.laopiniondemurcia.es/municipios/cartagena/
Cehegín,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/cehegin/
Cieza,Murcia,FALSE,laopiniondemurcia,TRUE,https://www.laopiniondemurcia.es/municipios/cieza/
Las Torres de Cotillas,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/las-torres-de-cotillas/
Librilla,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/librilla/
Lorca,Murcia,FALSE,laopiniondemurcia,TRUE,https://www.laopiniondemurcia.es/municipios/lorca/
Lorquí,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/lorqui/
Los Alcázares,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/los-alcazares/
Mazarrón,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/mazarron/
Molina de Segura,Murcia,FALSE,laopiniondemurcia,TRUE,https://www.laopiniondemurcia.es/municipios/molina-de-segura/
Mula,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/mula/
Murcia,Murcia,FALSE,laopiniondemurcia,TRUE,https://www.laopiniondemurcia.es/municipios/murcia/
Ojós,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/ojos/
Pliego,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/pliego/
Ricote,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/ricote/
San Javier,Murcia,FALSE,laopiniondemurcia,TRUE,https://www.laopiniondemurcia.es/municipios/san-javier/
San Pedro del Pinatar,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/san-pedro-del-pinatar/
Torre Pacheco,Murcia,FALSE,laopiniondemurcia,TRUE,https://www.laopiniondemurcia.es/municipios/torre-pacheco/
Totana,Murcia,FALSE,laopiniondemurcia,TRUE,https://www.laopiniondemurcia.es/municipios/totana/
Yecla,Murcia,FALSE,laopiniondemurcia,FALSE,https://www.laopiniondemurcia.es/municipios/yecla/
